date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:45:20	10141/10141	---M--	200	added ('OK')	image/jpeg	etag:%22279d-583fa92b5bd80%22	https://www.monsterlab.vn/wp-content/uploads/2017/06/13-300x214.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/06/13-300x214.jpg	(from https://www.monsterlab.vn/5-ly-do-thiet-ke-do-hoa-quan-trong-voi-doanh-nghiep-cua-ban/)
15:45:20	7133/7133	---M--	200	added ('OK')	image/jpeg	etag:%221bdd-592e3628a1000%22	https://www.monsterlab.vn/wp-content/uploads/2017/12/speaker-promotion-advertising-notification-news-isometric-icon_39422-1010-300x225.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/12/speaker-promotion-advertising-notification-news-isometric-icon_39422-1010-300x225.jpg	(from https://www.monsterlab.vn/5-ly-do-thiet-ke-do-hoa-quan-trong-voi-doanh-nghiep-cua-ban/)
15:45:21	0/0	---M--	414	error ('Request-URI%20Too%20Long')	text/html	date:Sun,%2008%20Aug%202021%2007:46:15%20GMT	https://www.monsterlab.vn/5-ly-do-thiet-ke-do-hoa-quan-trong-voi-doanh-nghiep-cua-ban/;https://lh3.googleusercontent.com/oa06Y7HrjXDa0OE_L85VsxnQSUxgT5KI2VkRZuQ6fA7UXUpIlrkVWgV3dHdPg3wNeZgNr7MzFkeg02u9dt8Q0bUrN2Y9Y_gg8Y2ZD2IUs18M9BWg1veWwt4-8vBKtYRPxUHLqTAIrIOXU2UDWHa_gUe16d0ot6ESPPUo_kfEQlrPBZxcuPNk3vIJSUQM9OPm9zH1UejR7OgBIcg0IkjavFYg8r29GDXDl94tiMNZcDqidZV7g6swifNmoyU1BQxxV8EIz8F7LGyuZs5Li8DI4VUY2LRL6eLAa1c0-JNoE4ma_uqITrPWJqH5c4EtnAaDnx3b3mwjhQGm1Rw8D4UbDX5RvIsSkX7pRNTAKbvP8DSqIJbCEQTekmmtvO4yXP05BfOGNlq8bYsf-ZsjW-0pd9-VAGOV5aHZ-5cmwmUsbwKYJHIfhpIY_gDjGss5mDP20fBbgLywfUYsgGb6nXSAokOG2pa8Wkj1cxCLnuIX2uXzAwTHhC9SqerxfMq3K9AnAv7KJrnudICz8HGKe2HSM_CEa7NCDGjqvZJo7i5NDPC1wT9O92ggugytX7hPSwBqkjD1yirFbqxiRk165WT3NtNUi8Keg4TI55Re188m28rZLwCE_-h8UlCpHc7gGYf5XavskRcLHUOHPGoRq5RcTtBn5klCQO_xCBgtdnMjZeJZln_CXkFSJQA=w626-h352-no	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/5-ly-do-thiet-ke-do-hoa-quan-trong-voi-doanh-ng/;https_/lh3.googleusercontent.com/oa06Y7HrjXDa0OE_L85VsxnQSUxgT5KI2VkRZuQ6fA7UXUpIlrkVWgV3dHdPg3wNeZgNr7MzFkeg	(from https://www.monsterlab.vn/5-ly-do-thiet-ke-do-hoa-quan-trong-voi-doanh-nghiep-cua-ban/)
15:45:22	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:46:16%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/posts/4141	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/posts/4141.382.delayed	(from https://www.monsterlab.vn/monster-lab-thong-bao-doi-ten-hoc-vien/)
15:45:22	1329/1329	---M-Z	200	added ('OK')	application/rss+xml	etag:%22768d71edbbfe7ca5097d6abd1dd6c0bc-gzip%22	https://www.monsterlab.vn/monster-lab-thong-bao-doi-ten-hoc-vien/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/monster-lab-thong-bao-doi-ten-hoc-vien/feed/index.html	(from https://www.monsterlab.vn/monster-lab-thong-bao-doi-ten-hoc-vien/)
15:45:23	2789/2789	---M-Z	200	added ('OK')	application/json	date:Sun,%2008%20Aug%202021%2007:46:17%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fmonster-lab-thong-bao-doi-ten-hoc-vien%2F	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embedd1c2.json	(from https://www.monsterlab.vn/monster-lab-thong-bao-doi-ten-hoc-vien/)
15:45:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:46:17%20GMT	https://www.monsterlab.vn/?p=4141	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/index2993.html	(from https://www.monsterlab.vn/monster-lab-thong-bao-doi-ten-hoc-vien/)
15:45:24	3331/3331	---M-Z	200	added ('OK')	text/xml	date:Sun,%2008%20Aug%202021%2007:46:18%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fmonster-lab-thong-bao-doi-ten-hoc-vien%2F&format=xml	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embedb9e7	(from https://www.monsterlab.vn/monster-lab-thong-bao-doi-ten-hoc-vien/)
15:45:24	24402/24402	---M--	200	added ('OK')	image/jpeg	etag:%225f52-583fb43f96100%22	https://www.monsterlab.vn/wp-content/uploads/2018/09/32764554_2141101332834495_5220114246674677760_n.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2018/09/32764554_2141101332834495_5220114246674677760_n.jpg	(from https://www.monsterlab.vn/monster-lab-thong-bao-doi-ten-hoc-vien/)
15:45:24	8691/8691	---M--	200	added ('OK')	image/png	etag:%2221f3-583fb4360ca80%22	https://www.monsterlab.vn/wp-content/uploads/2018/09/34453389_2151285088482786_6839647183071870976_n-150x150.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2018/09/34453389_2151285088482786_6839647183071870976_n-150x150.png	(from https://www.monsterlab.vn/monster-lab-thong-bao-doi-ten-hoc-vien/)
15:45:25	81001/81001	---M-Z	200	added ('OK')	text/html	etag:%22901b5388c3880bc2c9664a7752dfa9ec-gzip%22	https://www.monsterlab.vn/2018/05/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/2018/05/index.html	(from https://www.monsterlab.vn/monster-lab-thong-bao-doi-ten-hoc-vien/)
15:45:26	0/0	---M--	414	error ('Request-URI%20Too%20Long')	text/html	date:Sun,%2008%20Aug%202021%2007:46:20%20GMT	https://www.monsterlab.vn/monster-lab-thong-bao-doi-ten-hoc-vien/;https://lh3.googleusercontent.com/oa06Y7HrjXDa0OE_L85VsxnQSUxgT5KI2VkRZuQ6fA7UXUpIlrkVWgV3dHdPg3wNeZgNr7MzFkeg02u9dt8Q0bUrN2Y9Y_gg8Y2ZD2IUs18M9BWg1veWwt4-8vBKtYRPxUHLqTAIrIOXU2UDWHa_gUe16d0ot6ESPPUo_kfEQlrPBZxcuPNk3vIJSUQM9OPm9zH1UejR7OgBIcg0IkjavFYg8r29GDXDl94tiMNZcDqidZV7g6swifNmoyU1BQxxV8EIz8F7LGyuZs5Li8DI4VUY2LRL6eLAa1c0-JNoE4ma_uqITrPWJqH5c4EtnAaDnx3b3mwjhQGm1Rw8D4UbDX5RvIsSkX7pRNTAKbvP8DSqIJbCEQTekmmtvO4yXP05BfOGNlq8bYsf-ZsjW-0pd9-VAGOV5aHZ-5cmwmUsbwKYJHIfhpIY_gDjGss5mDP20fBbgLywfUYsgGb6nXSAokOG2pa8Wkj1cxCLnuIX2uXzAwTHhC9SqerxfMq3K9AnAv7KJrnudICz8HGKe2HSM_CEa7NCDGjqvZJo7i5NDPC1wT9O92ggugytX7hPSwBqkjD1yirFbqxiRk165WT3NtNUi8Keg4TI55Re188m28rZLwCE_-h8UlCpHc7gGYf5XavskRcLHUOHPGoRq5RcTtBn5klCQO_xCBgtdnMjZeJZln_CXkFSJQA=w626-h352-no	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/monster-lab-thong-bao-doi-ten-hoc-vien/;https_/lh3.googleusercontent.com/oa06Y7HrjXDa0OE_L85VsxnQSUxgT5KI2VkRZuQ6fA7UXUpIlrkVWgV3dHdPg3wNeZgNr7MzFkeg02u9dt8Q0	(from https://www.monsterlab.vn/monster-lab-thong-bao-doi-ten-hoc-vien/)
15:45:26	65569/65569	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2007:46:20%20GMT	https://www.monsterlab.vn/poster-la-gi-tai-sao-can-su-dung-poster/ResizeSensor.js	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/poster-la-gi-tai-sao-can-su-dung-poster/ResizeSensor.388.delayed	(from https://www.monsterlab.vn/wp-content/cache/minify/13b08.js)
15:45:26	108687/108687	---M-Z	200	added ('OK')	text/html	etag:%226ee02a90a7e0ae3f319c29f3d7c9b4fc-gzip%22	https://www.monsterlab.vn/tag/nhan-dien-thuong-hieu/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/tag/nhan-dien-thuong-hieu/index.html	(from https://www.monsterlab.vn/monster-lab-thong-bao-doi-ten-hoc-vien/)
15:45:28	87550/87550	---M-Z	200	added ('OK')	text/html	etag:%22c5b326a0e6feacaf2f68945bc491464a-gzip%22	https://www.monsterlab.vn/testimonial/2d-design-expert-2/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/testimonial/2d-design-expert-2/index.html	(from https://www.monsterlab.vn/course-posts/2d-design-expert-2/)
15:45:28	1161/1161	---M-Z	200	added ('OK')	application/rss+xml	etag:%226c6a14e3de45dc8ddef3570f5b7c75cd-gzip%22	https://www.monsterlab.vn/khoa-hoc-ngan-han/digital-painting/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/khoa-hoc-ngan-han/digital-painting/feed/index.html	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/digital-painting/)
15:45:28	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:46:22%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/media/309	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/media/309.389.delayed	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/digital-painting/)
15:45:28	65550/65550	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2007:46:22%20GMT	https://www.monsterlab.vn/khong-gian-tai-monster-lab/youtu.be/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/khong-gian-tai-monster-lab/youtu.be/index.html	(from https://www.monsterlab.vn/wp-content/cache/minify/949cc.js)
15:45:29	2491/2491	---M-Z	200	added ('OK')	application/json	date:Sun,%2008%20Aug%202021%2007:46:24%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fkhoa-hoc-ngan-han%2Fdigital-painting%2F	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embede509.json	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/digital-painting/)
15:45:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:46:24%20GMT	https://www.monsterlab.vn/?p=309	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/indexef92.html	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/digital-painting/)
15:45:30	2993/2993	---M-Z	200	added ('OK')	text/xml	date:Sun,%2008%20Aug%202021%2007:46:25%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fkhoa-hoc-ngan-han%2Fdigital-painting%2F&format=xml	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed34ef	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/digital-painting/)
15:45:31	15069/15069	---M--	200	added ('OK')	image/jpeg	etag:%223add-583f9cbde6b80%22	https://www.monsterlab.vn/wp-content/uploads/2017/05/digital-painting-300x300.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/05/digital-painting-300x300.jpg	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/digital-painting/)
15:45:32	2679/2679	---M-Z	200	added ('OK')	application/json	date:Sun,%2008%20Aug%202021%2007:46:26%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fportfolio-posts%2Fdesign-basic-marcom%2F	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embedc2f0.json	(from https://www.monsterlab.vn/portfolio-posts/design-basic-marcom/)
15:45:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:46:26%20GMT	https://www.monsterlab.vn/course-posts/design-basic-marcom/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/course-posts/design-basic-marcom/index.html	(from https://www.monsterlab.vn/portfolio-posts/design-basic-marcom/)
15:45:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:46:26%20GMT	https://www.monsterlab.vn/?p=1960	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/indexe78a.html	(from https://www.monsterlab.vn/portfolio-posts/design-basic-marcom/)
15:45:33	3192/3192	---M-Z	200	added ('OK')	text/xml	date:Sun,%2008%20Aug%202021%2007:46:27%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fportfolio-posts%2Fdesign-basic-marcom%2F&format=xml	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed7422	(from https://www.monsterlab.vn/portfolio-posts/design-basic-marcom/)
15:45:33	19557/19557	---M--	200	added ('OK')	image/png	etag:%224c65-583fab7c8b500%22	https://www.monsterlab.vn/wp-content/uploads/2017/08/design_basic_student_01-1.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/08/design_basic_student_01-1.png	(from https://www.monsterlab.vn/portfolio-posts/design-basic-marcom/)
15:45:34	143162/143162	---M--	200	added ('OK')	image/png	etag:%2222f3a-583fab87fd000%22	https://www.monsterlab.vn/wp-content/uploads/2017/08/design_basic_student_02-1.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/08/design_basic_student_02-1.png	(from https://www.monsterlab.vn/portfolio-posts/design-basic-marcom/)
15:45:34	98004/98004	---M--	200	added ('OK')	image/png	etag:%2217ed4-557537ea1fa80%22	https://www.monsterlab.vn/wp-content/uploads/2017/08/design_basic_student_03-300x357.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/08/design_basic_student_03-300x357.png	(from https://www.monsterlab.vn/portfolio-posts/design-basic-marcom/)
15:45:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:46:30%20GMT	https://www.monsterlab.vn/?p=108	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/index460d.html	(from https://www.monsterlab.vn/albums/mau-nuoc-co-ban/)
15:45:36	2831/2831	---M-Z	200	added ('OK')	application/json	date:Sun,%2008%20Aug%202021%2007:46:29%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Falbums%2Fmau-nuoc-co-ban%2F	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed67a8.json	(from https://www.monsterlab.vn/albums/mau-nuoc-co-ban/)
15:45:36	162164/162164	---M-Z	200	added ('OK')	text/html	etag:%2216f2d6226426be568a6cc5ca80077c8a-gzip%22	https://www.monsterlab.vn/portfolio-posts/design-basic-sinh-vien/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/portfolio-posts/design-basic-sinh-vien/index.html	(from https://www.monsterlab.vn/portfolio-posts/design-basic-marcom/)
15:45:37	3406/3406	---M-Z	200	added ('OK')	text/xml	date:Sun,%2008%20Aug%202021%2007:46:31%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Falbums%2Fmau-nuoc-co-ban%2F&format=xml	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed5cd3	(from https://www.monsterlab.vn/albums/mau-nuoc-co-ban/)
15:45:38	212586/212586	---M--	200	added ('OK')	image/jpeg	etag:%2233e6a-58a1347225f80%22	https://www.monsterlab.vn/wp-content/uploads/2017/05/monster_lab_hoc_vien_sketch5-1.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/05/monster_lab_hoc_vien_sketch5-1.jpg	(from https://www.monsterlab.vn/albums/mau-nuoc-co-ban/)
15:45:39	87211/87211	---M-Z	200	added ('OK')	text/html	etag:%22ef1ff10eaff16ec81fb5b4f542cb5ed6-gzip%22	https://www.monsterlab.vn/albums/digital-painting/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/albums/digital-painting/index.html	(from https://www.monsterlab.vn/albums/mau-nuoc-co-ban/)
15:45:39	103538/103538	---M-Z	200	added ('OK')	text/html	etag:%22d9bbce26594283c3f03b7031ca0d8815-gzip%22	https://www.monsterlab.vn/albums/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/albums/index.html	(from https://www.monsterlab.vn/albums/mau-nuoc-co-ban/)
15:45:39	90251/90251	---M-Z	200	added ('OK')	text/html	etag:%22612a-5c906a3e8fcc7%22	https://www.monsterlab.vn/albums/sketch-cartoon/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/albums/sketch-cartoon/index.html	(from https://www.monsterlab.vn/albums/mau-nuoc-co-ban/)
15:45:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:46:32%20GMT	https://www.monsterlab.vn/author/superman/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/author/superman/index.html	(from https://www.monsterlab.vn/albums/mau-nuoc-co-ban/)
15:45:42	83456/83456	---M-Z	200	added ('OK')	text/html	etag:%222af2d50adbd91d025eeeb6055a512613-gzip%22	https://www.monsterlab.vn/design-for-ads/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/design-for-ads/index.html	(from https://www.monsterlab.vn/course-posts/design-for-ads/)
15:45:42	100032/100032	---M-Z	200	added ('OK')	text/html	etag:%22f886dfa96119257858cf322a4a3beb3c-gzip%22	https://www.monsterlab.vn/noi-duy-nhat-minh-lam-viec-suot-5-nam-lien-ma-khong-thay-chan/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/noi-duy-nhat-minh-lam-viec-suot-5-nam-lien-ma-khong-thay-chan/index.html	(from https://www.monsterlab.vn/category/design-talk/page/2/)
15:45:43	196395/196395	---M-Z	200	added ('OK')	text/html	etag:%22fe2e2d39a5f25bdece346df10b7bde74-gzip%22	https://www.monsterlab.vn/category/design-talk/page/3/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/category/design-talk/page/3/index.html	(from https://www.monsterlab.vn/category/design-talk/page/2/)
15:45:43	97236/97236	---M-Z	200	added ('OK')	text/html	etag:%220677af1f75fe4dbbc1e4d66ce305e671-gzip%22	https://www.monsterlab.vn/tu-mot-thu-nghiem-den-niem-dam-me-moi-voi-mon-phoi-canh-co-ban/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/tu-mot-thu-nghiem-den-niem-dam-me-moi-voi-mon-phoi-canh-co-ban/index.html	(from https://www.monsterlab.vn/category/design-talk/page/2/)
15:45:43	99907/99907	---M-Z	200	added ('OK')	text/html	etag:%226a7a-5c9074e8cf2bd%22	https://www.monsterlab.vn/illumination-year-end-party-fair-2020-sieu-hoanh-trang-cua-monster-lab/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/illumination-year-end-party-fair-2020-sieu-hoanh-trang-cua-monster-lab/index.html	(from https://www.monsterlab.vn/category/design-talk/page/2/)
15:45:44	95303/95303	---M-Z	200	added ('OK')	text/html	etag:%22c758ed78d60c797634d66c392e44b451-gzip%22	https://www.monsterlab.vn/bo-cuc-mau/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/bo-cuc-mau/index.html	(from https://www.monsterlab.vn/category/design-talk/page/2/)
15:45:45	98880/98880	---M-Z	200	added ('OK')	text/html	etag:%22ea4d28f951883d6e2ad890ef5675340f-gzip%22	https://www.monsterlab.vn/giai-phau-hoc-nghe-thuat/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/giai-phau-hoc-nghe-thuat/index.html	(from https://www.monsterlab.vn/category/design-talk/page/2/)
15:45:45	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:46:39%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/posts/7224	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/posts/7224	(from https://www.monsterlab.vn/thuyet-trinh-lam-viec-nhom-marketing-pitching/)
15:45:45	81437/81437	---M-Z	200	added ('OK')	text/html	etag:%22d31eebda35ce3e573dcb9ccbb74d2561-gzip%22	https://www.monsterlab.vn/2021/01/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/2021/01/index.html	(from https://www.monsterlab.vn/category/design-talk/page/2/)
15:45:46	80596/80596	---M-Z	200	added ('OK')	text/html	etag:%22d041ff50b95a3e268c47013cbb4ccef4-gzip%22	https://www.monsterlab.vn/2020/11/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/2020/11/index.html	(from https://www.monsterlab.vn/category/design-talk/page/2/)
15:45:47	98104/98104	---M-Z	200	added ('OK')	text/html	etag:%2293014d61e4e9629e4201c1722d0cc4a5-gzip%22	https://www.monsterlab.vn/ly-giai-tinh-truu-tuong-trong-hoi-hoa-hien-dai/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/ly-giai-tinh-truu-tuong-trong-hoi-hoa-hien-dai/index.html	(from https://www.monsterlab.vn/category/design-talk/page/2/)
15:45:47	80313/80313	---M-Z	200	added ('OK')	text/html	etag:%223faf338e1cc36bf402aac10a69576d2d-gzip%22	https://www.monsterlab.vn/2020/10/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/2020/10/index.html	(from https://www.monsterlab.vn/category/design-talk/page/2/)
15:45:48	2978/2978	---M-Z	200	added ('OK')	application/json	date:Sun,%2008%20Aug%202021%2007:46:41%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fthuyet-trinh-lam-viec-nhom-marketing-pitching%2F	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed9ddc.json	(from https://www.monsterlab.vn/thuyet-trinh-lam-viec-nhom-marketing-pitching/)
15:45:48	127103/127103	---M-Z	200	added ('OK')	text/html	etag:%222254c7b82e226f52f2046b1faf765ff4-gzip%22	https://www.monsterlab.vn/su-phat-trien-cua-ky-tu-phap/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/su-phat-trien-cua-ky-tu-phap/index.html	(from https://www.monsterlab.vn/category/design-talk/page/2/)
15:45:49	89785/89785	---M-Z	200	added ('OK')	text/html	etag:%2239c5fd7511db7a05c1f783144d93814e-gzip%22	https://www.monsterlab.vn/2020/08/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/2020/08/index.html	(from https://www.monsterlab.vn/category/design-talk/page/2/)
15:45:50	112419/112419	---M-Z	200	added ('OK')	text/html	etag:%22d3fb7b8063d9c65d886d3072beca7933-gzip%22	https://www.monsterlab.vn/typography-lagi/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/typography-lagi/index.html	(from https://www.monsterlab.vn/category/design-talk/page/2/)
15:45:50	3595/3595	---M-Z	200	added ('OK')	text/xml	date:Sun,%2008%20Aug%202021%2007:46:44%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fthuyet-trinh-lam-viec-nhom-marketing-pitching%2F&format=xml	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed793e	(from https://www.monsterlab.vn/thuyet-trinh-lam-viec-nhom-marketing-pitching/)
15:45:50	1341/1341	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d5f3ff9df4fe50b583bb18efa8906d49-gzip%22	https://www.monsterlab.vn/thuyet-trinh-lam-viec-nhom-marketing-pitching/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/thuyet-trinh-lam-viec-nhom-marketing-pitching/feed/index.html	(from https://www.monsterlab.vn/thuyet-trinh-lam-viec-nhom-marketing-pitching/)
15:45:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:46:44%20GMT	https://www.monsterlab.vn/?p=7224	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/indexe4af.html	(from https://www.monsterlab.vn/thuyet-trinh-lam-viec-nhom-marketing-pitching/)
15:45:52	750760/750760	---M--	200	added ('OK')	image/jpeg	etag:%224fb35592b721e07f8bcfea43068b33d1%22	https://i.imgur.com/cfK905w.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/cfK905w.jpg	(from https://www.monsterlab.vn/thuyet-trinh-lam-viec-nhom-marketing-pitching/)
15:45:53	1626944/1626944	---M--	200	added ('OK')	image/jpeg	etag:%22dea3e036025bb4d27763eb05156a2a46%22	https://i.imgur.com/OrK6H0a.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/OrK6H0a.jpg	(from https://www.monsterlab.vn/thuyet-trinh-lam-viec-nhom-marketing-pitching/)
15:45:53	1054436/1054436	---M--	200	added ('OK')	image/jpeg	etag:%2264b95d4ca485512b80046799620cb21a%22	https://i.imgur.com/wNgoN3W.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/wNgoN3W.jpg	(from https://www.monsterlab.vn/thuyet-trinh-lam-viec-nhom-marketing-pitching/)
